numero_de_cliente	prob
280321361	2.1561284190995155e-7
280329457	1.0946302043790331e-7
280343027	1.0752478343380828e-8
280347911	3.083797597175629e-7
280355571	6.602541693365531e-7
280357536	3.338303445483068e-7
280362207	8.278181675267168e-8
280367894	1.873566381265538e-8
280368765	0.00001562925513443335
280370371	7.229910899821392e-7
280386784	2.5897663829468925e-8
280387732	3.1336474230850534e-8
280388825	2.353486897215553e-6
280393488	1.8798988923348423e-8
280394000	5.808173281219891e-7
280395238	1.1401668986568272e-10
280397501	5.792391290795814e-6
280400781	4.184196113745247e-8
280407860	1.9951650975862028e-7
280424555	1.5172586678382914e-8
280425068	4.271211920115122e-7
280426528	9.680604897514286e-7
280431925	2.781897550970816e-6
280452557	3.3760568233186503e-6
280467365	3.8003295622328543e-7
280468236	3.863964864036049e-7
280470354	5.450124958978016e-6
280472540	4.316140246690257e-9
280475170	4.316947159662945e-8
280482173	0.9980776210975668
280482967	1.4168263526223139e-6
280484214	1.2429114696814038e-7
280486690	4.410743383168518e-8
280506597	3.295826670693354e-7
280507476	0.48276166296463596
280509808	1.9039683896418756e-7
280511635	0.0015257825954352263
280512438	4.676302377635129e-8
280512796	9.31860153303735e-9
280513531	1.8042782407972063e-6
280523300	1.0116231882990524e-6
280524103	1.7743641010302143e-6
280525632	1.6161143111288725e-8
280527673	7.27603987600902e-8
280535042	0.0011056140752261014
280538100	0.0002549065463454956
280544154	1.273801280346741e-8
280545247	2.2736169550663372e-8
280561951	7.5540423842888726e-6
280571217	0.0004448884650558889
280574786	1.2069866251502934e-7
280576392	1.4645035907201115e-8
280580764	1.847310451903692e-9
280583975	3.0936892653905895e-8
280587698	2.2647279376041247e-8
280587912	2.013854231528088e-6
280593676	6.294570228524955e-8
280596375	6.650135562149196e-7
280598049	3.3581153132088515e-8
280609936	8.948832273981232e-8
280610884	8.529569997031504e-8
280612122	0.0008108985225291892
280614821	7.36726116435768e-8
280615333	1.8772334779386002e-6
280623719	4.7335172421324824e-8
280624889	0.000017072353502624124
280628168	0.014152903179322732
280637793	0.05260092053384016
280644283	7.484578755512094e-6
280644505	7.058130211105231e-7
280645453	4.639730214030734e-6
280654641	8.038145630853731e-7
280663104	0.00006780322352458461
280666307	2.2292334017946246e-7
280667400	9.628328974547993e-9
280668203	5.839480770547145e-7
280670466	2.299143786079648e-7
280674334	8.500238718198782e-8
280675940	5.131252823585308e-8
280679945	6.838647118732799e-9
280680312	9.324011496611154e-8
280681260	6.174104570686212e-7
280686367	5.4679706789559696e-6
280694240	0.00002770378336838212
280695120	7.043323099798563e-8
280711379	0.6141867361180573
280716264	2.541761170175179e-8
280717724	0.0001763483444987168
280718160	1.791964263692198e-6
280720713	3.359581813144134e-7
280722686	0.0015307382728561604
280740765	3.046296504467146e-8
280742157	7.505763158810499e-9
280743173	1.1973528775975875e-6
280747187	5.819306950608687e-7
280750397	3.3554504978198976e-8
280750466	0.00012559411565461808
280752874	1.9828124392457528e-7
280755573	4.7797234335111945e-6
280757101	0.00007055896669615915
280767682	4.841089104959321e-9
280768553	2.653969699671743e-8
280769210	3.446115114334954e-6
280771687	1.1512553542891253e-7
280772490	0.000020668015695178714
280804796	3.48994803812604e-7
280820261	4.043740735831426e-6
280828280	1.4168944942804954e-8
280828937	0.0004598444345199198
280829808	5.302462605983855e-8
280837101	4.4485612511920993e-7
280837469	3.426044529184444e-6
280842285	1.6865440022216326e-7
280846734	3.691376160988057e-7
280853079	1.1765501029215954e-8
280853293	1.674492561429511e-8
280858254	8.542118160853016e-7
280862481	2.0736127526824204e-8
280862772	1.8857178892361507e-8
280865470	3.668863300081958e-7
280865838	1.9114990483630515e-7
280873207	1.8447245750139894e-6
280882319	9.78054624154386e-6
280884582	0.0037656422388740378
280891072	6.225987774443671e-8
280893771	2.1199236787725347e-8
280894864	3.1031341911169896e-9
280905368	2.2373070497933528e-7
280905949	4.931780963753221e-8
280908425	6.276144430258077e-7
280922430	2.732738144280754e-7
280927093	1.401753529360828e-8
280934027	1.6610878282626185e-7
280936581	4.8144097872485525e-8
280945402	0.16569373081049454
280946931	6.40515459817519e-7
280950654	4.0163199127358505e-8
280953276	6.890836156875493e-8
280957802	0.17730652751518694
280959109	1.4395170406237466e-7
280961226	0.0001866081048377878
280963558	1.5186729095432137e-8
280968007	4.860917430790379e-7
280968084	4.331371250611609e-6
280968152	5.635111710626402e-7
280970125	3.3463111211319625e-8
280978878	7.592508734577572e-9
280979681	7.344597034088747e-8
280984130	3.2473597349617545e-8
280992806	1.0129253488284744e-8
280995718	0.04567537643374711
280996009	0.37910577145954394
280996743	1.6766068719070485e-9
280997401	8.062938223338259e-6
281010526	0.02475298016740443
281010817	2.681289662387867e-7
281022123	8.359930732924346e-8
281024967	1.367899720653456e-8
281031022	1.335506143702012e-6
281032038	5.258894028202695e-8
281045095	0.000010514418387130508
281056692	2.0003246116732727e-8
281065437	2.5646383722236847e-8
281066607	4.522083500782299e-7
281070979	1.2512546069633604e-8
281071782	2.6248050080941423e-8
281073900	2.9366591954890205e-8
281074916	0.0011276922908938429
281085420	4.6187439195201827e-7
281090014	0.9771039839704911
281092790	6.641378097034483e-7
281094831	3.7314402245980586e-8
281102414	3.69341690194373e-8
281103942	1.0058192305333148e-7
281104600	5.1446179238056026e-8
281107734	4.5858452748508726e-8
281109707	7.243100775529051e-7
281111235	4.766230367425545e-8
281116120	0.00018992236387037836
281118528	1.7952535994600201e-9
281122465	1.3013212738380855e-7
281132243	4.430124506566474e-7
281132388	1.326150683929668e-7
281143686	4.90132750940638e-9
281145659	7.0209136152433576e-6
281149083	2.344370946709902e-9
281152226	1.3154857537693154e-6
281152516	2.075560619575787e-8
281152730	0.000014426503580645645
281158204	1.390334622495559e-6
281169511	4.406325021323943e-9
281172132	6.808708787912134e-8
281177384	1.3168706726261682e-6
281178546	3.6273827443322796e-8
281181833	2.948716016040365e-7
281186496	0.00012292044097052585
281195471	2.9320520406348e-6
281204438	7.71094496178971e-6
281211219	2.9639020164356437e-7
281217564	5.0463067741390586e-8
281220843	9.64196165843105e-7
281221868	0.5158671284083207
281223840	0.000012582718270600597
281228435	2.5978512485461575e-8
281249067	8.99409348496903e-8
281251910	1.4179441211943228e-6
281255557	4.705940587178099e-9
281257820	1.5207188021920903e-7
281263294	0.002455107951950562
281267086	2.829872558662885e-8
281272115	3.707299005645881e-8
281277948	1.7256635170629526e-7
281278238	0.0000283041321231061
281288307	1.0432800026285134e-7
281297060	1.0139483607351658e-6
281308939	2.2814572793325793e-8
281309964	2.1118362599629232e-8
281313174	0.000014343300639564999
281317256	2.3297690037608777e-8
281335557	3.8281899975349534e-8
281338409	1.3568702944350496e-8
281341321	7.163302396370592e-7
281341757	1.3494613969249152e-9
281347376	7.1301094136127196e-9
281351023	1.9952416389419545e-8
281354302	4.456702200087043e-8
281355181	9.221029895099638e-8
281356129	0.0724279688112878
281365463	6.934043262217652e-9
281366411	7.492158354779815e-8
281370784	2.539902870904619e-7
281371006	7.138696727535087e-8
281371663	1.4256712936495495e-7
281372244	8.888572565824847e-8
281376035	1.0377862670399061e-7
281380630	0.00003714800286998181
281380852	2.603535964457611e-7
281397692	1.523232372929358e-8
281398785	3.304685918327922e-6
281403380	4.378972380710724e-6
281404550	3.358916291622127e-9
281406445	5.2122419059270846e-8
281407761	2.358303709619122e-6
281413013	3.435033707142985e-6
281416514	1.1320724131225971e-8
281417752	4.368695793777309e-7
281426574	4.926691575483254e-9
281428760	7.135086134885195e-7
281429417	1.520027176057105e-8
281431826	4.47172265836519e-9
281434592	2.927240376747702e-7
281443935	0.4974189163466176
281467197	1.1689755248496172e-7
281467855	4.682859815225434e-9
281472885	1.0223254504252429e-7
281480536	4.4843580438031354e-7
281482073	5.385197312087519e-9
281484482	0.28347000371212994
281486010	5.9063601648566865e-9
281488854	0.00013431297676048308
281497317	7.803371866422638e-8
281501766	7.188242058967615e-7
281501834	6.837238714799201e-7
281502201	0.01061078311218154
281512406	1.0195984862783752e-8
281513209	1.41895391532896e-7
281514379	0.000012605240739630103
281520434	1.5712536019279718e-8
281524149	0.000049106969962510275
281524294	8.380708254206932e-8
281538077	5.533274855432055e-6
281538957	0.0012766948946948892
281540562	1.700130608981593e-7
281540997	7.490147895577678e-9
281562945	1.1536968927397935e-8
281569879	1.4784337280336976e-8
281569947	5.3738572398242365e-8
281571630	2.360364122559185e-8
281574687	9.997650516864323e-8
281579503	1.0399937902641842e-7
281580963	1.454520026481991e-8
281581399	5.64597304226095e-7
281583662	3.45221138357953e-9
281584900	3.244139965340308e-6
281590007	9.266244923678476e-7
281595694	5.271417307305017e-8
281603491	0.00046166327493768147
281613124	0.00008243559422476494
281623406	8.1039879674185e-7
281633833	0.06604895825932881
281634781	1.4090953698083226e-8
281641707	1.5901328064620646e-8
281642945	8.204744344264831e-9
281644695	4.7102721631170997e-8
281657830	3.273920882708196e-6
281659213	1.4610829920305222e-7
281660673	3.767712508515677e-7
281674892	4.3403955563304687e-7
281677591	3.184101461907844e-6
281688453	4.543876725253608e-6
281690639	4.370298166350225e-9
281698376	3.872649340762201e-7
281712159	5.5280307075416284e-8
281716241	7.345612450181345e-7
281734474	6.033671574638217e-7
281738778	5.949997436769779e-8
281752048	8.844030662485941e-8
281753142	2.3190503225606962e-7
281753867	1.3183651173720418e-7
281755550	0.000050436932963563856
281756421	2.014951846483695e-7
281765610	5.56203305438179e-8
281767949	4.96992000110712e-6
281778590	2.823205904672905e-6
281780563	8.37155102891391e-6
281780785	2.2312689045156963e-7
281781733	1.2064916119739575e-7
281782826	3.97622548214457e-7
281788949	0.9997330372135473
281794491	2.809696947571683e-8
281809000	0.06545883094493334
281810751	1.2998261374541e-7
281814909	3.92258328298999e-8
281816225	2.8582751905489155e-8
281820887	1.3747647664081916e-8
281830588	8.950116863115444e-7
281840870	1.0576993604656928e-7
281849043	6.521860096353419e-7
281858155	0.00002168860216253997
281859248	7.196249702256488e-9
281860341	8.382220851709495e-9
281872741	9.317332960909045e-7
281874568	3.799962978388679e-8
281881203	5.798046980961321e-7
281882006	3.365542163057065e-7
281883970	0.000039436038173409576
281885798	5.244820389076358e-8
281894910	4.220416090138037e-8
281902203	2.053253446690742e-8
281907309	9.591724633498959e-6
281911246	1.0390002067866325e-7
281912194	2.875503552355144e-7
281914312	3.7773477413054873e-7
281915550	2.2804690408078805e-6
281921673	0.000020628259236747025
281932399	0.00013961376280508957
281934295	5.626556600027344e-8
281934799	7.06338250381809e-6
281948001	9.822215677571149e-8
281953475	3.4656555113756924e-7
281957848	1.2009975461456017e-8
281964560	1.8324790764718972e-9
281967036	2.143882731884088e-6
281980674	1.0928468260353579e-6
281981699	0.000015081053461047648
281984611	5.460254782664692e-8
281985269	0.000024374523813302704
281989137	7.993069843498693e-8
281989496	0.36880091488451094
282007002	4.2043385706967166e-7
282020640	0.000020273415322800898
282022024	1.992893878254289e-9
282027199	1.3281122470777194e-8
282031580	1.6245389070675302e-6
282032596	9.148792219554558e-9
282042075	1.3681059727114177e-7
282044415	1.7396104637077818e-7
282048061	2.5660316425250475e-7
282066874	1.7201242941797178e-7
282069940	3.1547593662722414e-8
282075115	1.5125522383129472e-6
282075406	8.654717092035554e-7
282075986	8.558738906530932e-8
282076721	6.44909740356973e-8
282078036	1.715645045151081e-8
282081605	0.000046179311418356136
282081827	3.031472752726712e-8
282083356	2.0898346707111678e-8
282084227	4.745525590763965e-7
282085397	1.4894209280889605e-9
282085542	1.0994468356513617e-6
282094953	3.8977011233779915e-8
282099983	0.0006206757871324808
282106909	3.450530246306703e-8
282114492	0.000013130398458694104
282116319	0.0001512197711304889
282128719	3.7541607100155007e-7
282129667	2.691675408644275e-9
282131998	2.2143507249323502e-6
282133749	4.4130662729957884e-8
282134475	6.93706608859655e-6
282137395	2.9179523310765733e-7
282145201	0.00024368199799482292
282145346	3.031400144223992e-9
282148625	4.957043517968463e-7
282148770	1.5853931266655096e-9
282149650	1.1599849903482643e-6
282152929	1.4339305353555288e-8
282161896	3.6874548713263266e-7
282164671	0.0005598168950662738
282164740	2.714269071014081e-8
282167293	1.6312350190665607e-6
282168027	0.03569535471796786
282169624	3.330437125931371e-7
282171819	1.9046427385971005e-8
282175022	8.643753372926064e-7
282175611	5.083763246283464e-8
282180419	5.360625057444466e-7
282188591	1.6361481889689246e-7
282193186	5.669947541878921e-8
282194279	5.774073503111901e-6
282195517	0.00014981341905439177
282202665	1.4812379977923968e-8
282226584	1.6762204675245645e-6
282228480	1.843355036579578e-7
282229505	4.6090959908675647e-8
282233510	7.333503781483358e-7
282233587	3.226079740083464e-9
282233655	1.566993815861727e-7
282234894	6.596702701105674e-9
282239710	0.000021828173495178258
282242776	2.9599573714444474e-8
282242921	2.5970866917282296e-6
282244526	1.3660308211712886e-9
282253638	3.856751489899937e-6
282260863	9.69497268049335e-6
282274279	0.13041591000117947
282284561	2.471357163064229e-8
282288933	0.00004637073623021073
282296884	2.1115051435899265e-7
282305346	1.2936702175213785e-7
282310086	0.0007123893851407684
282310812	2.438848477257122e-7
282318984	0.00023114252882883282
282320368	4.264533732962838e-9
282323212	0.00001198548737218287
282334954	2.427499918561926e-9
282339258	5.289476391680406e-8
282341077	0.9165064488766349
282341376	5.22576267305862e-7
282341666	0.00009245469204554884
282349907	2.1675067517381033e-6
282352605	2.3489800952228516e-8
282354569	0.012793869859488298
282359821	6.076276382019586e-8
282365876	0.00004809722037572567
282372076	1.6416743884485927e-7
282372802	7.151983605572153e-8
282383741	5.949469385346057e-8
282387097	9.543045032749316e-8
282390086	1.3991121402419798e-7
282390231	6.122680360412507e-8
282394757	7.555291566793276e-7
282395919	0.013627697249539002
282397815	1.4844702469008043e-8
282402998	9.115016770052467e-6
282407883	2.3282180061290732e-8
282411820	4.051239970860995e-9
282412042	1.5448526498709345e-7
282415680	3.0388830815095958e-9
282423485	3.0061503241342013e-9
282426115	9.052465087933993e-8
282433989	4.7536146059345817e-7
282436252	6.231498574897664e-6
282440334	1.3985919662370265e-8
282447191	2.035111964906309e-7
282453391	1.72107857830292e-7
282454339	2.686052051287786e-6
282455133	3.435527166038029e-6
282462503	4.76209189683836e-7
282464254	0.0017507126079247435
282467320	1.7933657758483608e-7
282467465	6.957728520440683e-8
282472127	1.6723429213551503e-7
282473221	2.2836012977518288e-7
282476363	0.000011486081346107113
282509540	3.180103280787574e-7
282512674	4.89639943623138e-6
282522666	3.6261055854581803e-7
282527482	9.450282129587748e-6
282535791	0.00003912635810629761
282540684	7.491838315571557e-8
282541701	2.61045210582367e-7
282551692	5.373205627118183e-8
282559130	3.351626104081736e-6
282563656	5.058977325408745e-7
282570650	0.000019409809680681758
282573648	1.5244723668744702e-9
282576047	1.2951345596337109e-9
282576637	6.040907343744584e-9
282588447	1.5070507232455483e-7
282589472	1.6591698814184513e-6
282594502	1.1342799324138229e-7
282596321	9.12980976906359e-8
282607849	1.8432621005864684e-6
282620095	6.090044713228574e-8
282629139	7.717418933095416e-7
282629216	2.1201384413478915e-6
282629361	0.00021992679834371425
282631325	0.000022594046297659582
282635920	6.22066385073302e-8
282641470	1.524558594284928e-6
282650360	2.318919025001291e-9
282651308	1.0094739680249121e-7
282651607	1.4252675820819047e-7
282656850	8.455996601971471e-9
282658900	2.8560630224947233e-8
282659549	1.4962369332058285e-7
282662982	0.000011939949687720136
282670420	4.9918150441010926e-8
282670634	6.045665924435789e-8
282672094	7.425752743634032e-8
282673409	2.914868110053194e-6
282675014	2.8215478699006e-7
282681359	2.73809156598552e-7
282686099	5.503159749087593e-7
282686970	1.005931759734555e-8
282688430	7.41079994160353e-9
282702436	7.1163965662258e-10
282705638	0.000039664979162788575
282706082	0.025888029088057915
282708336	1.7694351582017828e-10
282710232	4.3899444485955047e-7
282717679	1.5682881766596764e-7
282722999	5.397759869197738e-7
282727517	3.98848474508525e-7
282728106	3.589672071175721e-8
282731752	5.731220365192377e-8
282733136	2.2970660042140268e-8
282734374	5.609621128404615e-7
282736270	0.00001216547502412272
282737653	3.1823120694223113e-7
282741009	1.4379141436378076e-7
282745971	0.25397518561001253
282746919	2.0583552897005077e-7
282748670	2.1707549559496526e-7
282763255	2.364883035455451e-8
282764929	0.00609502937431625
282767995	3.099533415142594e-7
282793298	0.00021170059083857365
282795638	5.841798105966681e-9
282801539	6.265017690431723e-9
282810215	4.582283888576407e-9
282818610	2.767042852301699e-7
282820506	2.553145625668348e-8
282822837	3.458878480824048e-7
282831078	1.2695286628570775e-8
282835305	7.404499876779397e-6
282838081	0.000039166179621668556
282844716	3.9590579317605923e-7
282845587	1.717412077963345e-6
282858713	3.305837717982014e-8
282865937	4.448272167383097e-7
282866228	2.8097955602696866e-6
282873085	4.234029682988885e-7
282874836	2.441624158837658e-7
282886646	2.427756138402207e-7
282889123	2.285676956656282e-9
282894819	1.0584435119695169e-8
282899046	0.0002174017076725282
282908892	9.519249605961662e-7
282939592	0.00010719986369553575
282942949	3.095203662688522e-9
282951044	0.000010199295919048788
282956510	3.6689058970628903e-9
282957825	3.9912726015948664e-8
282967526	3.935799652629724e-7
282985246	1.5943124888331225e-6
282994802	0.00011780469301532481
282995818	5.43247738612364e-7
283010549	6.767772883723619e-9
283019883	1.0220159095430187e-7
283028713	0.00010679318907856435
283029729	1.5790070140622025e-8
283039354	0.000020262411094511158
283044392	5.187478183397139e-8
283048619	2.8920647650802232e-8
283052633	9.051187992689937e-8
283059772	5.749028537195671e-8
283070566	3.3891525648530585e-8
283070712	2.792235591210014e-9
283071805	5.2755518007354553e-8
283074213	8.210649558051602e-8
283076911	3.91933020720392e-7
283084059	4.7040024323484706e-8
283086980	0.0015179941355237367
283087338	9.240982471522032e-8
283087928	7.1551663715677066e-9
283100541	2.1821720554176055e-6
283101856	6.659723645741803e-6
283102872	2.319239449712239e-7
283104119	5.589630152933383e-9
283104700	8.302355705963712e-9
283117313	1.7769401768061237e-6
283117458	8.776156682745726e-8
283126143	2.433343728136369e-7
283145101	1.602383715355279e-6
283147509	6.725026102480001e-7
283157057	0.00571721142582412
283158517	3.899938955625647e-9
283160345	7.2232754300653765e-6
283163479	0.00001333106531970633
283166177	8.936460854698547e-6
283168295	7.450023123469089e-8
283174486	4.086333155702111e-7
283175878	0.000021971880578654296
283176536	3.903205185308161e-8
283187766	1.1232129287407764e-8
283189730	9.27254521424056e-6
283192215	2.2766702040928594e-7
283192505	5.7392913368346146e-8
283192574	4.413589072420149e-7
283200234	1.2004932569813727e-7
283209713	6.021371176731589e-7
283212044	0.0004753057913310267
283217083	1.4705472024070528e-7
283219781	3.3236837761530776e-9
283222915	2.4623069092217516e-7
283223931	2.724342679362719e-8
283224666	3.679272393747212e-6
283232172	2.6414810174776475e-7
283249747	6.694832411951321e-8
283253616	9.029730898152528e-10
283259090	1.988355040529537e-8
283268569	4.454492989759335e-8
283270020	1.2136002248760357e-7
283272360	0.9997285468368866
283273377	3.6957516484843535e-7
283293582	3.088959771201413e-6
283300652	1.3734200510310355e-8
283300729	1.365516500036419e-8
283312975	8.591506578968999e-8
283317937	3.8005514006281114e-8
283319107	6.01042268789983e-7
283323112	1.2855197062176516e-6
283325085	2.549311739725897e-6
283325742	1.184920739446323e-7
283337194	0.000019556864433575245
283343095	3.0343361760056044e-7
283347689	2.955866757134543e-6
283355495	2.353562452128221e-6
283356665	0.041262505157461
283358270	0.8199639841783294
283367382	0.000011906699970933655
283369355	1.1943786491108319e-8
283370738	0.00045696358173850406
283371976	2.1033270123923985e-8
283375401	2.222940840150733e-8
283375478	0.029738065030653637
283381891	1.098321913845007e-7
283383138	2.7254315434979914e-6
283385614	5.816817343607475e-8
283386707	1.8632856379561877e-7
283396776	1.849679918598453e-8
283399619	2.297205258661608e-7
283402019	2.9124328884592898e-8
283402463	2.1727576841047943e-9
283403266	1.206988795538358e-7
283407271	3.922974391177803e-7
283408808	3.6264986867731874e-9
283410994	1.4215961836818038e-6
283411797	1.168538671860196e-8
283424043	6.547296195937435e-6
283425068	2.1236240370891158e-7
283426673	2.35642453943339e-7
283431780	4.7947233334691924e-8
283432070	1.6467967454819514e-7
283433821	1.3795105954454272e-8
283442275	3.7700668367882286e-8
283443223	2.649838632212747e-8
283448620	5.85550758122701e-7
283450158	2.5261396938020597e-7
283451319	0.9999219416953747
283455111	5.084190816231146e-7
283457596	5.678863441179127e-6
283461900	3.280024837947394e-7
283464086	3.549398944091103e-8
283466639	4.6196779832615764e-8
283468313	0.000011573419295646581
283468603	0.00037312670983767355
283469261	0.00007219160784637152
283472685	2.2885079056049996e-6
283476041	3.1091774282097853e-7
283478527	0.00047765348603797774
283480491	7.686876898442218e-8
283485375	0.0005201357800003036
283492745	0.005015192260244831
283495811	1.946682817739725e-6
283498800	3.0593764323289914e-9
283509808	8.851621918313393e-7
283515205	8.25621064535795e-7
283524325	0.0008245334140974252
283526221	1.5833446096308533e-6
283527604	4.3042475614120895e-8
283528766	1.853352688153613e-7
283528843	6.597262514262414e-7
283528988	6.543458596196708e-8
283532412	4.546293416806799e-9
283540653	8.753277881303084e-6
283545248	1.1180515991496758e-7
283551012	1.0005442446048349e-8
283554223	2.3599329001957712e-8
283571576	5.813416261415103e-7
283572310	3.981305136848033e-7
283573839	0.00006406124544745985
283575811	2.3903953220630265e-7
283581208	2.474490293216957e-6
283582301	2.473386420867546e-8
283584633	3.07626830146817e-7
283589005	6.313906975325488e-9
283595786	5.4463709105639405e-9
283600090	0.0016375326999353047
283605342	4.33217398373531e-6
283612635	2.216331284472086e-6
283619415	4.4062894216064644e-7
283619492	0.000011495234650788445
283625470	2.730596694292691e-7
283626708	3.5484904761435214e-6
283626785	4.868025798979552e-7
283632694	1.770836413942108e-8
283637579	1.7131283132811374e-7
283644727	0.00016039715238645968
283645743	1.8710899087104914e-6
283647716	2.1209612971933677e-6
283653839	4.588812026180342e-7
283654573	4.944170622129787e-7
283666238	7.514198439446733e-7
283666819	5.980566238441858e-7
283683087	3.13681152271751e-6
283684326	1.3778906236296913e-7
283693147	8.555214379935668e-8
283694676	1.8749312561420037e-7
283698254	1.4074050520392234e-8
283698399	0.01262654154223664
283699270	4.013171456704297e-9
283705692	3.9440851737110005e-8
283706563	4.347839714109626e-8
283711815	2.5659349981283445e-7
283713788	8.438293565310773e-7
283721226	1.5938479876987317e-7
283732891	4.0845068539328e-8
283742447	1.5034577392893636e-6
283755863	1.4676096793236504e-7
283777887	3.278611852461153e-6
283784454	1.3172386395574732e-7
283786931	2.6554110665388726e-8
283788826	9.903326027098442e-8
283793130	9.56349308152328e-6
283795026	1.281048520862483e-7
283810995	2.1700649222373577e-7
283811875	1.2689304872896768e-7
283826316	8.421647120158237e-9
283833019	0.046284927374413434
283835428	1.8237550201657544e-7
283839441	1.2240292953663105e-7
283843088	0.00011289435840544288
283863361	0.0003249161509665019
283868827	3.248323904249594e-7
283868972	8.295804767649111e-7
283873276	1.1812117016772327e-7
283878451	3.8039736437802505e-7
283879621	6.472647078453204e-8
283894429	1.1253802106992488e-8
283895009	1.0543921550111887e-6
283897486	0.00002826240078470435
283902593	2.495484900710067e-6
283906094	0.9499555443307904
283907332	0.017853354999819736
283911927	3.992237882470408e-8
283912003	1.060011723091281e-6
283912439	5.614134530610807e-7
283915940	0.0005492722873633203
283917033	0.000010455252688567825
283917110	0.00045136333107865997
283921406	6.134287545315507e-8
283922866	3.2559951660829655e-6
283925565	8.858100357615619e-8
283934540	7.2519214961185414e-6
283940731	2.4813483118644614e-6
283946572	5.618593038920326e-6
283947008	2.938361480598602e-7
283955394	1.1966518322450821e-8
283964805	2.051466195771914e-6
283971440	2.318377169926117e-6
283971944	2.1973553433279115e-7
283978733	1.2837040331036923e-6
283983327	2.4909926989300243e-8
283986607	9.54090082353652e-8
283987409	6.3427566767324375e-6
283992516	0.000038826801850952604
283995283	1.4878092528864462e-8
283996812	1.1704868742070135e-8
283997982	7.632441272399209e-7
283998861	4.5717867815023605e-7
284004036	8.655164512094201e-8
284004403	3.3245552373931678e-6
284006154	1.6273384620234905e-7
284019058	4.5562269597634e-8
284024600	7.523659678543231e-8
284029852	0.000015076625643110025
284030074	7.981322003363196e-6
284045608	3.1963360291836646e-7
284049177	9.991453103336047e-7
284050928	3.0936271653271476e-7
284060697	6.07919720933119e-8
284069963	2.7613243359196496e-8
284073097	5.436266776024006e-6
284074122	0.0001369651783635954
284081261	7.393446745349419e-8
284083311	1.5592422880472015e-8
284084472	1.7261680497733302e-6
284095557	2.2595490705888096e-7
284102559	1.1574027495115832e-6
284107734	7.254551916240194e-6
284111022	4.720357040251586e-7
284116855	3.1041216241640854e-8
284120791	1.720475280621936e-7
284128452	2.0164581737639245e-8
284138298	0.000053918089612386855
284156018	1.4386175905382556e-8
284156453	3.608088741852638e-8
284167905	1.2798020254219437e-7
284175412	0.00012870672116598822
284178042	0.11201196219045698
284186940	8.317887865042127e-7
284193499	1.2060766577599818e-8
284194523	7.418908868944675e-8
284194592	4.488136123589336e-8
284194882	0.000018416113461171856
284196564	1.659066964912763e-6
284200937	2.4841204665098807e-9
284203490	1.9495302694042627e-6
284205318	3.5774396733023614e-7
284208375	7.922069591601216e-6
284209835	0.00002175744256738962
284210057	1.88697654016357e-6
284230689	3.0613939903318296e-8
284238426	6.478127800732192e-6
284240023	1.6944577146798477e-6
284240467	1.0389665323083814e-7
284241629	0.7205414877196772
284242363	3.3357436915694724e-6
284259135	2.633426124374852e-7
284261176	3.0122826781895707e-9
284263584	0.02391892173290372
284275617	1.2404669923970127e-6
284276274	3.2095825102036056e-6
284281595	0.0006578187089327622
284282619	0.001640539418959376
284283926	2.9576536825890795e-8
284292534	1.5843438811374594e-7
284293559	6.124435298674863e-7
284298734	5.016828379859616e-7
284306975	9.26862273274959e-8
284317479	8.739986076917278e-7
284322073	1.8747529359686598e-6
284323678	3.0186905207555104e-8
284337462	0.00005667866247845727
284345848	2.0205810225748366e-7
284350655	0.00011090923032420199
284358316	3.938904309872244e-8
284370715	6.767148684885605e-9
284376983	8.241610394412082e-8
284392449	7.419328605059214e-7
284396966	5.4421136922939314e-8
284398717	1.5051861638088173e-6
284403021	8.548698572390418e-6
284407325	0.000013217793186609508
284408273	3.703230826235443e-8
284410024	2.8083907809570813e-8
284410826	1.7993165866975372e-6
284414251	4.264794660998265e-8
284423072	3.366557312635825e-7
284423363	4.71363264732261e-6
284426429	2.0253302576507727e-6
284434815	9.566951746790416e-9
284436198	0.0003042963637933764
284437735	0.00007622829432757364
284438461	2.5362292574075018e-8
284441382	1.507009468629418e-8
284441527	0.00210240732820455
284442688	1.6847524057972414e-6
284447137	1.6553928287235037e-6
284448820	0.00002235179595467879
284454072	1.235019300053421e-8
284455165	2.8323886062670442e-8
284460852	3.1784327507602695e-8
284462961	2.1421266475714465e-8
284466907	4.8677620721181684e-8
284470698	1.7713800939385781e-7
284491040	5.73362442074531e-9
284501032	9.509813641750486e-9
284504465	1.288655539143732e-6
284509708	1.1266186850006265e-7
284509785	5.018954375965775e-7
284511681	0.00006879648274147808
284514746	2.0676125234117762e-8
284517735	1.2410762600172033e-7
284518974	4.436987560187716e-6
284523790	0.00003137556381242129
284527214	5.895788573776254e-7
284534943	2.114449323033189e-6
284535746	3.2069979831073495e-8
284537351	0.000525427028566577
284552808	2.068579129161702e-7
284556386	2.2991611361318844e-8
284557334	7.142332910658158e-9
284559452	0.000026569482839970167
284569367	1.5807021530105178e-9
284579725	4.619603258155828e-9
284584533	4.366520116002321e-7
284594311	4.2970231794653295e-8
284601015	0.0005318994994652469
284613850	0.8689798790134415
284620272	5.681908926911988e-9
284624277	3.483238364591902e-8
284624789	8.57016715777849e-9
284631134	3.731216548893616e-6
284632228	2.1242559371981234e-6
284635439	1.9896297982926377e-8
284638137	1.1873409056987941e-8
284640759	1.9428669331823432e-7
284645643	0.000010265858688823425
284656438	5.5110468857071425e-8
