foto_mes,column,target_nulls,preprocessed_nulls,null_change,target_null_pct,preprocessed_null_pct,target_zeros,preprocessed_zeros,zero_change,target_zero_pct,preprocessed_zero_pct
201910,Master_mlimitecompra,16460,16460,0,12.1020513197559,12.1020513197559,0,0,0,0.0,0.0
201910,Master_madelantopesos,80761,80761,0,59.378722152782885,59.378722152782885,54664,54664,0,40.19116241452834,40.19116241452834
201910,Master_madelantodolares,80761,80761,0,59.378722152782885,59.378722152782885,55226,55226,0,40.60436732593192,40.60436732593192
201910,Master_fultimo_cierre,16528,16528,0,12.15204764355562,12.15204764355562,0,0,0,0.0,0.0
201910,Master_mpagado,16460,16460,0,12.1020513197559,12.1020513197559,113082,113082,0,83.14241599882362,83.14241599882362
201910,Master_mpagospesos,80761,80761,0,59.378722152782885,59.378722152782885,6086,6086,0,4.474670980074994,4.474670980074994
201910,Master_mpagosdolares,80761,80761,0,59.378722152782885,59.378722152782885,50901,50901,0,37.424454084258514,37.424454084258514
201910,Master_fechaalta,16460,16460,0,12.1020513197559,12.1020513197559,0,0,0,0.0,0.0
201910,Master_mconsumototal,80761,80761,0,59.378722152782885,59.378722152782885,12780,12780,0,9.396367914123962,9.396367914123962
201910,Master_cconsumos,80761,80761,0,59.378722152782885,59.378722152782885,12780,12780,0,9.396367914123962,9.396367914123962
201910,Master_cadelantosefectivo,80761,80761,0,59.378722152782885,59.378722152782885,54664,54664,0,40.19116241452834,40.19116241452834
201910,Master_mpagominimo,16460,16460,0,12.1020513197559,12.1020513197559,71057,71057,0,52.2439526505404,52.2439526505404
201910,Visa_delinquency,5155,5155,0,3.7901624880523492,3.7901624880523492,129951,129951,0,95.54518050143372,95.54518050143372
201910,Visa_status,5155,5155,0,3.7901624880523492,3.7901624880523492,130267,130267,0,95.77751635909124,95.77751635909124
201910,Visa_mfinanciacion_limite,5155,5155,0,3.7901624880523492,3.7901624880523492,302,302,0,0.22204249687522976,0.22204249687522976
201910,Visa_Fvencimiento,5155,5155,0,3.7901624880523492,3.7901624880523492,0,0,0,0.0,0.0
201910,Visa_Finiciomora,135106,135106,0,99.33534298948607,99.33534298948607,0,0,0,0.0,0.0
201910,Visa_msaldototal,5155,5155,0,3.7901624880523492,3.7901624880523492,12723,12723,0,9.354459230938902,9.354459230938902
201910,Visa_msaldopesos,5155,5155,0,3.7901624880523492,3.7901624880523492,12952,12952,0,9.52282920373502,9.52282920373502
201910,Visa_msaldodolares,5155,5155,0,3.7901624880523492,3.7901624880523492,105833,105833,0,77.81266083376222,77.81266083376222
201910,Visa_mconsumospesos,17683,17683,0,13.001249908094993,13.001249908094993,7783,7783,0,5.722373354900375,5.722373354900375
201910,Visa_mconsumosdolares,17683,17683,0,13.001249908094993,13.001249908094993,55969,55969,0,41.15065068744945,41.15065068744945
201910,Visa_mlimitecompra,5155,5155,0,3.7901624880523492,3.7901624880523492,0,0,0,0.0,0.0
201910,Visa_madelantopesos,17683,17683,0,13.001249908094993,13.001249908094993,117223,117223,0,86.18704507021542,86.18704507021542
201910,Visa_madelantodolares,17683,17683,0,13.001249908094993,13.001249908094993,118230,118230,0,86.92743180648482,86.92743180648482
201910,Visa_fultimo_cierre,5202,5202,0,3.8247187706786265,3.8247187706786265,0,0,0,0.0,0.0
201910,Visa_mpagado,5155,5155,0,3.7901624880523492,3.7901624880523492,118335,118335,0,87.00463201235203,87.00463201235203
201910,Visa_mpagospesos,17683,17683,0,13.001249908094993,13.001249908094993,3925,3925,0,2.8858172193221088,2.8858172193221088
201910,Visa_mpagosdolares,17683,17683,0,13.001249908094993,13.001249908094993,99184,99184,0,72.92404970222778,72.92404970222778
201910,Visa_fechaalta,5155,5155,0,3.7901624880523492,3.7901624880523492,0,0,0,0.0,0.0
201910,Visa_mconsumototal,17683,17683,0,13.001249908094993,13.001249908094993,7783,7783,0,5.722373354900375,5.722373354900375
201910,Visa_cconsumos,17683,17683,0,13.001249908094993,13.001249908094993,7776,7776,0,5.717226674509227,5.717226674509227
201910,Visa_cadelantosefectivo,17683,17683,0,13.001249908094993,13.001249908094993,117223,117223,0,86.18704507021542,86.18704507021542
201910,Visa_mpagominimo,5155,5155,0,3.7901624880523492,3.7901624880523492,19221,19221,0,14.132049114035732,14.132049114035732
202006,active_quarter,0,717,717,0.0,0.4683152408198456,153102,0,-153102,100.0,0.0
202006,cliente_vip,0,0,0,0.0,0.0,152661,33098,-119563,99.71195673472587,21.61826756018863
202006,internet,0,152385,152385,0.0,99.53168475918015,153102,0,-153102,100.0,0.0
202006,cliente_edad,0,0,0,0.0,0.0,87,87,0,0.05682486185680135,0.05682486185680135
202006,cliente_antiguedad,0,0,0,0.0,0.0,0,0,0,0.0,0.0
202006,mrentabilidad,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,mrentabilidad_annual,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,mcomisiones,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,mactivos_margen,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,mpasivos_margen,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,cproductos,0,0,0,0.0,0.0,0,0,0,0.0,0.0
202006,tcuentas,0,0,0,0.0,0.0,0,0,0,0.0,0.0
202006,ccuenta_corriente,0,0,0,0.0,0.0,0,0,0,0.0,0.0
202006,mcuenta_corriente_adicional,0,0,0,0.0,0.0,153018,0,-153018,99.94513461613826,0.0
202006,mcuenta_corriente,0,0,0,0.0,0.0,83772,83772,0,54.71646353411451,54.71646353411451
202006,ccaja_ahorro,0,0,0,0.0,0.0,0,0,0,0.0,0.0
202006,mcaja_ahorro,0,0,0,0.0,0.0,9850,9850,0,6.433619417120612,6.433619417120612
202006,mcaja_ahorro_adicional,0,0,0,0.0,0.0,148363,0,-148363,96.90467792713355,0.0
202006,mcaja_ahorro_dolares,0,0,0,0.0,0.0,60414,60414,0,39.45996786456088,39.45996786456088
202006,cdescubierto_preacordado,0,0,0,0.0,0.0,5738,5738,0,3.7478282452221396,3.7478282452221396
202006,mcuentas_saldo,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,ctarjeta_debito,0,0,0,0.0,0.0,93,93,0,0.06074381784692558,0.06074381784692558
202006,ctarjeta_debito_transacciones,0,152385,152385,0.0,99.53168475918015,153102,0,-153102,100.0,0.0
202006,mautoservicio,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,ctarjeta_visa,0,0,0,0.0,0.0,6832,6832,0,4.462384554088124,4.462384554088124
202006,ctarjeta_visa_transacciones,0,152385,152385,0.0,99.53168475918015,153102,0,-153102,100.0,0.0
202006,mtarjeta_visa_consumo,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,ctarjeta_master,0,0,0,0.0,0.0,16589,16589,0,10.83526015336181,10.83526015336181
202006,ctarjeta_master_transacciones,0,717,717,0.0,0.4683152408198456,153102,0,-153102,100.0,0.0
202006,mtarjeta_master_consumo,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,cprestamos_prendarios,0,0,0,0.0,0.0,149559,0,-149559,97.68585648783164,0.0
202006,mprestamos_prendarios,0,0,0,0.0,0.0,149559,0,-149559,97.68585648783164,0.0
202006,cprestamos_hipotecarios,0,0,0,0.0,0.0,149312,0,-149312,97.52452613290487,0.0
202006,mprestamos_hipotecarios,0,0,0,0.0,0.0,149312,0,-149312,97.52452613290487,0.0
202006,cplazo_fijo,0,0,0,0.0,0.0,133973,3,-133970,87.50571514415226,0.0019594779950621154
202006,mplazo_fijo_dolares,0,0,0,0.0,0.0,134185,0,-134185,87.64418492246999,0.0
202006,mplazo_fijo_pesos,0,0,0,0.0,0.0,152491,0,-152491,99.60091964833902,0.0
202006,cinversion1,0,0,0,0.0,0.0,148122,18,-148104,96.74726652819689,0.011756867970372693
202006,minversion1_pesos,0,0,0,0.0,0.0,148535,0,-148535,97.01702133218377,0.0
202006,minversion1_dolares,0,0,0,0.0,0.0,152389,0,-152389,99.5342973965069,0.0
202006,cinversion2,0,0,0,0.0,0.0,148176,0,-148176,96.782537132108,0.0
202006,minversion2,0,0,0,0.0,0.0,148183,0,-148183,96.78710924742983,0.0
202006,cseguro_vida,0,0,0,0.0,0.0,132870,23,-132847,86.7852804013011,0.015022664628809551
202006,cseguro_auto,0,0,0,0.0,0.0,149886,0,-149886,97.89943958929341,0.0
202006,cseguro_vivienda,0,0,0,0.0,0.0,132400,0,-132400,86.47829551540804,0.0
202006,cseguro_accidentes_personales,0,0,0,0.0,0.0,128109,0,-128109,83.67558882313752,0.0
202006,ccaja_seguridad,0,0,0,0.0,0.0,142392,0,-142392,93.00466355762825,0.0
202006,cpayroll_trx,0,0,0,0.0,0.0,74872,74872,0,48.9033454820969,48.9033454820969
202006,mpayroll,0,0,0,0.0,0.0,75827,75827,0,49.527112643858345,49.527112643858345
202006,mpayroll2,0,0,0,0.0,0.0,152952,0,-152952,99.9020261002469,0.0
202006,cpayroll2_trx,0,0,0,0.0,0.0,152952,1,-152951,99.9020261002469,0.0006531593316873718
202006,ccuenta_debitos_automaticos,0,0,0,0.0,0.0,80872,80872,0,52.822301472221135,52.822301472221135
202006,mcuenta_debitos_automaticos,0,0,0,0.0,0.0,80872,80872,0,52.822301472221135,52.822301472221135
202006,ctarjeta_visa_debitos_automaticos,0,0,0,0.0,0.0,56143,56143,0,36.67032435892411,36.67032435892411
202006,mttarjeta_visa_debitos_automaticos,0,0,0,0.0,0.0,56143,56143,0,36.67032435892411,36.67032435892411
202006,ctarjeta_master_debitos_automaticos,0,0,0,0.0,0.0,128182,3,-128179,83.7232694543507,0.0019594779950621154
202006,mttarjeta_master_debitos_automaticos,0,0,0,0.0,0.0,128182,0,-128182,83.7232694543507,0.0
202006,cpagodeservicios,0,0,0,0.0,0.0,151403,0,-151403,98.89028229546315,0.0
202006,mpagodeservicios,0,0,0,0.0,0.0,151403,0,-151403,98.89028229546315,0.0
202006,cpagomiscuentas,0,0,0,0.0,0.0,81033,81033,0,52.9274601246228,52.9274601246228
202006,mpagomiscuentas,0,0,0,0.0,0.0,81033,81033,0,52.9274601246228,52.9274601246228
202006,ccajeros_propios_descuentos,0,717,717,0.0,0.4683152408198456,153102,0,-153102,100.0,0.0
202006,mcajeros_propios_descuentos,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,ctarjeta_visa_descuentos,0,717,717,0.0,0.4683152408198456,153102,0,-153102,100.0,0.0
202006,mtarjeta_visa_descuentos,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,ctarjeta_master_descuentos,0,152385,152385,0.0,99.53168475918015,153102,0,-153102,100.0,0.0
202006,mtarjeta_master_descuentos,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,ccomisiones_mantenimiento,0,0,0,0.0,0.0,110441,110441,0,72.13556975088503,72.13556975088503
202006,mcomisiones_mantenimiento,0,0,0,0.0,0.0,110712,110712,0,72.31257592977231,72.31257592977231
202006,ccomisiones_otras,0,152385,152385,0.0,99.53168475918015,153102,0,-153102,100.0,0.0
202006,mcomisiones_otras,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,cforex,0,0,0,0.0,0.0,104625,104625,0,68.33679507779128,68.33679507779128
202006,cforex_buy,0,0,0,0.0,0.0,152391,0,-152391,99.53560371517028,0.0
202006,mforex_buy,0,0,0,0.0,0.0,152391,0,-152391,99.53560371517028,0.0
202006,cforex_sell,0,0,0,0.0,0.0,105092,105092,0,68.64182048568928,68.64182048568928
202006,mforex_sell,0,0,0,0.0,0.0,105092,105092,0,68.64182048568928,68.64182048568928
202006,ctransferencias_recibidas,0,0,0,0.0,0.0,37347,37347,0,24.393541560528273,24.393541560528273
202006,mtransferencias_recibidas,0,0,0,0.0,0.0,37347,37347,0,24.393541560528273,24.393541560528273
202006,ctransferencias_emitidas,0,0,0,0.0,0.0,68764,68764,0,44.91384828415043,44.91384828415043
202006,mtransferencias_emitidas,0,0,0,0.0,0.0,68764,68764,0,44.91384828415043,44.91384828415043
202006,cextraccion_autoservicio,0,152385,152385,0.0,99.53168475918015,153102,0,-153102,100.0,0.0
202006,mextraccion_autoservicio,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,ccheques_depositados,0,717,717,0.0,0.4683152408198456,153102,0,-153102,100.0,0.0
202006,mcheques_depositados,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,ccheques_emitidos,0,152385,152385,0.0,99.53168475918015,153102,0,-153102,100.0,0.0
202006,mcheques_emitidos,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,ccheques_depositados_rechazados,0,717,717,0.0,0.4683152408198456,153102,0,-153102,100.0,0.0
202006,mcheques_depositados_rechazados,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,ccheques_emitidos_rechazados,0,717,717,0.0,0.4683152408198456,153102,0,-153102,100.0,0.0
202006,mcheques_emitidos_rechazados,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,tcallcenter,0,152385,152385,0.0,99.53168475918015,153102,0,-153102,100.0,0.0
202006,ccallcenter_transacciones,0,717,717,0.0,0.4683152408198456,153102,0,-153102,100.0,0.0
202006,thomebanking,0,152385,152385,0.0,99.53168475918015,153102,0,-153102,100.0,0.0
202006,chomebanking_transacciones,0,152385,152385,0.0,99.53168475918015,153102,0,-153102,100.0,0.0
202006,ccajas_transacciones,0,152385,152385,0.0,99.53168475918015,153102,0,-153102,100.0,0.0
202006,ccajas_consultas,0,717,717,0.0,0.4683152408198456,153102,0,-153102,100.0,0.0
202006,ccajas_depositos,0,717,717,0.0,0.4683152408198456,153102,0,-153102,100.0,0.0
202006,ccajas_extracciones,0,717,717,0.0,0.4683152408198456,153102,0,-153102,100.0,0.0
202006,ccajas_otras,0,152385,152385,0.0,99.53168475918015,153102,0,-153102,100.0,0.0
202006,catm_trx,0,152385,152385,0.0,99.53168475918015,153102,0,-153102,100.0,0.0
202006,matm,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,catm_trx_other,0,717,717,0.0,0.4683152408198456,153102,0,-153102,100.0,0.0
202006,matm_other,0,0,0,0.0,0.0,153102,0,-153102,100.0,0.0
202006,ctrx_quarter,0,0,0,0.0,0.0,2474,2474,0,1.615916186594558,1.615916186594558
202006,tmobile_app,0,717,717,0.0,0.4683152408198456,153102,0,-153102,100.0,0.0
202006,cmobile_app_trx,0,152385,152385,0.0,99.53168475918015,153102,0,-153102,100.0,0.0
202006,Master_delinquency,15047,0,-15047,9.828088463899883,0.0,137616,0,-137616,89.88517458948937,0.0
202006,Master_status,15047,0,-15047,9.828088463899883,0.0,136470,0,-136470,89.13665399537564,0.0
202006,Master_mfinanciacion_limite,15047,0,-15047,9.828088463899883,0.0,1111,1111,0,0.7256600175046701,0.7256600175046701
202006,Master_Fvencimiento,15047,14903,-144,9.828088463899883,9.734033520136903,0,0,0,0.0,0.0
202006,Master_Finiciomora,152663,0,-152663,99.71326305338924,0.0,0,8,8,0.0,0.005225274653498975
202006,Master_msaldototal,15047,0,-15047,9.828088463899883,0.0,80356,80356,0,52.48527125707045,52.48527125707045
202006,Master_msaldopesos,15047,0,-15047,9.828088463899883,0.0,80594,80594,0,52.640723178012045,52.640723178012045
202006,Master_msaldodolares,15047,0,-15047,9.828088463899883,0.0,132385,0,-132385,86.46849812543272,0.0
202006,Master_mconsumospesos,96747,0,-96747,63.19120586275816,0.0,14140,14140,0,9.235672950059438,9.235672950059438
202006,Master_mconsumosdolares,96747,0,-96747,63.19120586275816,0.0,51416,51416,0,33.58284019803791,33.58284019803791
202006,Master_mlimitecompra,15047,0,-15047,9.828088463899883,0.0,0,0,0,0.0,0.0
202006,Master_madelantopesos,96747,0,-96747,63.19120586275816,0.0,56111,56111,0,36.64942326031012,36.64942326031012
202006,Master_madelantodolares,96747,0,-96747,63.19120586275816,0.0,56348,56348,0,36.804222021920026,36.804222021920026
202006,Master_fultimo_cierre,15100,144,-14956,9.862705908479315,0.09405494376298154,0,0,0,0.0,0.0
202006,Master_mpagado,15047,0,-15047,9.828088463899883,0.0,130929,0,-130929,85.51749813849591,0.0
202006,Master_mpagospesos,96747,0,-96747,63.19120586275816,0.0,6493,6493,0,4.2409635406461055,4.2409635406461055
202006,Master_mpagosdolares,96747,0,-96747,63.19120586275816,0.0,53145,53145,0,34.71215268252538,34.71215268252538
202006,Master_fechaalta,15047,144,-14903,9.828088463899883,0.09405494376298154,0,0,0,0.0,0.0
202006,Master_mconsumototal,96747,0,-96747,63.19120586275816,0.0,14140,14140,0,9.235672950059438,9.235672950059438
202006,Master_cconsumos,96747,0,-96747,63.19120586275816,0.0,14138,14141,3,9.234366631396062,9.236326109391126
202006,Master_cadelantosefectivo,96747,0,-96747,63.19120586275816,0.0,56111,56384,273,36.64942326031012,36.82773575786077
202006,Master_mpagominimo,15047,0,-15047,9.828088463899883,0.0,90105,90105,0,58.85292158169064,58.85292158169064
202006,Visa_delinquency,4994,0,-4994,3.2618777024467347,0.0,147429,5720,-141709,96.29462711133753,3.7360713772517666
202006,Visa_status,4994,0,-4994,3.2618777024467347,0.0,146152,72,-146080,95.46054264477277,0.04702747188149077
202006,Visa_mfinanciacion_limite,4994,0,-4994,3.2618777024467347,0.0,1310,1310,0,0.8556387245104571,0.8556387245104571
202006,Visa_Fvencimiento,4994,83,-4911,3.2618777024467347,0.05421222453005186,0,0,0,0.0,0.0
202006,Visa_Finiciomora,152423,0,-152423,99.55650481378427,0.0,0,3,3,0.0,0.0019594779950621154
202006,Visa_msaldototal,4994,0,-4994,3.2618777024467347,0.0,17838,17838,0,11.651056158639339,11.651056158639339
202006,Visa_msaldopesos,4994,0,-4994,3.2618777024467347,0.0,17905,17905,0,11.694817833862393,11.694817833862393
202006,Visa_msaldodolares,4994,0,-4994,3.2618777024467347,0.0,124941,0,-124941,81.60638006035192,0.0
202006,Visa_mconsumospesos,22998,0,-22998,15.021358310146177,0.0,10765,10765,0,7.031260205614558,7.031260205614558
202006,Visa_mconsumosdolares,22998,0,-22998,15.021358310146177,0.0,63001,63001,0,41.14969105563611,41.14969105563611
202006,Visa_mlimitecompra,4994,0,-4994,3.2618777024467347,0.0,0,0,0,0.0,0.0
202006,Visa_madelantopesos,22998,0,-22998,15.021358310146177,0.0,129671,0,-129671,84.69582369923319,0.0
202006,Visa_madelantodolares,22998,0,-22998,15.021358310146177,0.0,130077,0,-130077,84.96100638789827,0.0
202006,Visa_fultimo_cierre,5024,83,-4941,3.2814724823973562,0.05421222453005186,0,0,0,0.0,0.0
202006,Visa_mpagado,4994,0,-4994,3.2618777024467347,0.0,132918,0,-132918,86.8166320492221,0.0
202006,Visa_mpagospesos,22998,0,-22998,15.021358310146177,0.0,6430,6430,0,4.199814502749801,4.199814502749801
202006,Visa_mpagosdolares,22998,0,-22998,15.021358310146177,0.0,115997,115997,0,75.76452299774007,75.76452299774007
202006,Visa_fechaalta,4994,83,-4911,3.2618777024467347,0.05421222453005186,0,0,0,0.0,0.0
202006,Visa_mconsumototal,22998,0,-22998,15.021358310146177,0.0,10765,10765,0,7.031260205614558,7.031260205614558
202006,Visa_cconsumos,22998,0,-22998,15.021358310146177,0.0,10760,10760,0,7.027994408956121,7.027994408956121
202006,Visa_cadelantosefectivo,22998,0,-22998,15.021358310146177,0.0,129671,0,-129671,84.69582369923319,0.0
202006,Visa_mpagominimo,4994,0,-4994,3.2618777024467347,0.0,31375,31375,0,20.49287403169129,20.49287403169129
